"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"TRIM22" -0.572996035991984 1.56525919304328 -2.01805696181103 0.0587537539138681 0.122453299241951 -5.33399783770985
"PTPRU" -0.572895675183871 6.83306041792236 -1.78534203880443 0.0910790040848699 0.170688916308373 -5.77551010018738
"PNPLA6" -0.572828367254392 6.07814069930458 -2.565302867392 0.0194737692249572 0.0531888273771559 -4.35946368436474
"SDE2" -0.572797323584758 6.12320473516545 -5.43208388675437 3.68921923666007e-05 0.000483057143800178 1.83253133963629
"COQ10B" -0.572700224300706 4.89835331828711 -3.8442733738762 0.00118953382664038 0.00655625188419006 -1.53686728699574
"GOLM1" 0.572643356316345 6.75066526743704 5.98419080721319 1.16768100605931e-05 0.0002003262500789 3.00166554023276
"CDK5R1" -0.5725093299763 4.70840120906697 -4.77428982610214 0.000151968863860246 0.00137962400241127 0.446863175267961
"ARF6" -0.572417428725409 7.10261253145363 -6.936171511083 1.76301271813382e-06 4.70603068981846e-05 4.9303217043688
"CAND1" -0.572321359369916 7.83338043586561 -5.06557932598542 8.07493684914255e-05 0.000866313636810804 1.06362702804825
"MEIS3" -0.572067299259333 5.19970620928979 -1.75216143527665 0.0967764487959568 0.178843534042944 -5.72206490499644
"TIMP1" 0.572007081143903 6.18196336948424 2.41484857803698 0.0266113770825823 0.0669834431464074 -4.57863686250915
"APOLD1" -0.571021897871651 2.92578886758207 -3.14775552408916 0.00556942201178472 0.02077852171109 -2.92141878624644
"ZBTB34" -0.570598754629605 5.43635573022257 -4.13542941651038 0.000622127170606991 0.00399168432423731 -1.0117788320116
"PTAR1" -0.570480809457629 7.04714170207993 -3.53677800864867 0.00235833411247622 0.0108414308098003 -2.32506223977629
"MPDZ" 0.57034926387038 4.149425794864 2.34207518418383 0.0308841176002948 0.0750170740552089 -4.59584323820718
"MGAT5B" 0.570285060203641 5.60879672705446 1.47370976937653 0.157845978305398 0.259950731316554 -6.16659814620687
"CYP4F11" -0.570241536369688 2.28753983574369 -0.945566090508252 0.356900225501071 0.479239622409549 -6.68854503680973
"PSMD5" 0.570156219751662 5.99590203403801 4.3973646531922 0.000348032341850146 0.00261120133065805 -0.422276912072811
"PITPNC1" -0.57008033445813 2.46671447824827 -1.91317835714475 0.0717796603201597 0.142305299277128 -5.33174612521301
"ZNF711" -0.570041472989608 5.59232201225751 -3.02357099052521 0.00730554848935055 0.0256565587501563 -3.43806593780819
"ZNF221" -0.569955470849614 4.0782064154041 -3.39689599206108 0.00321618421330607 0.0136703514708374 -2.50723163021594
"POLR2I" -0.569924260755182 3.59626430137412 -3.21711315289154 0.00478262489558543 0.0185482077652217 -2.8738604879653
"PITX2" -0.569644218540748 3.3880466324394 -2.45024340578072 0.0247393369687575 0.0635038494198032 -4.36004222121239
"SNRNP25" -0.569426069065857 4.88244569712809 -3.78078257958183 0.00137026312266455 0.00727024513482287 -1.56712739265477
"CPSF7" 0.56927210067508 7.69046189177153 7.34301372915984 8.15789791793684e-07 2.61454814106261e-05 5.7202500537203
"ANAPC7" 0.569149824691536 5.93873596787563 5.82874406863214 1.60815579011518e-05 0.00025575546244547 2.70937160855855
"ALKBH3" 0.568995827296604 3.79388216126234 4.81290853059368 0.000139686064384247 0.00130174506877843 0.715158125013486
"PEX26" 0.568869125965912 6.63488482523594 5.77589770389746 1.79426872604332e-05 0.000276474731280282 2.56444378233755
"CDH24" 0.56873296753803 5.33202356602728 5.18289856976854 6.27413355970398e-05 0.000716461331230767 1.38818761675105
"SNHG20" 0.568716965719395 3.08809092113463 3.98466147949058 0.000870099319265292 0.00519252666883829 -1.19365821169269
"DR1" -0.568663713591722 6.89120848795118 -4.72048543737681 0.00017093852149111 0.00151521908309532 0.282127578601089
"LGALS1" -0.568602852654028 8.14919353773161 -2.49017805473245 0.0227758851627906 0.0597448815226199 -4.51381172492555
"TXNDC17" -0.568554245316041 4.06205047023446 -2.63890912969018 0.0166818771711575 0.0472768912337642 -3.97637266324058
"TRIM16" -0.568499982262166 4.43725079931216 -3.31029388552225 0.00389485498599955 0.0157969285992104 -2.57906856756109
"WDR46" 0.568497910279228 5.54439470219193 1.86604460623549 0.078428349230065 0.151731208757295 -5.52939244051169
"AR" -0.568393183488238 5.16559976918765 -2.25574326873026 0.0367781298579322 0.0859971982554869 -4.96288024305752
"ZEB1-AS1" -0.568295385808781 3.25212992730576 -2.28736231760709 0.0345080575977355 0.0818486347637123 -4.65664961533854
"NORAD" -0.568192446210521 9.24363208974416 -3.22970713726695 0.00465193410959394 0.0181317245759987 -2.89850750881691
"NUTF2" 0.567879818056193 6.61148100186291 4.96812327088943 9.96851191084633e-05 0.00102383304246892 0.851226687777045
"NETO1" -0.567692265909637 4.33517526569615 -1.86912968254441 0.0779770763218534 0.151180329142244 -5.52016274345344
"TGDS" -0.567445037193979 3.53454523222264 -3.93237667517758 0.000977549844684296 0.0056781248168953 -1.21994155615363
"MIS18A" -0.567438213752734 5.47748805670238 -5.58488178037045 2.67329176726781e-05 0.000372891683900327 2.22410738352366
"CROCC" -0.567404949659727 4.14752497255898 -2.72296114127032 0.0139599241627256 0.0411916072125494 -3.94220994870522
"ZNF189" -0.567001747195722 4.58792681998513 -3.63943016594768 0.0018770963582194 0.00916999449616241 -2.02147138344289
"NUS1" 0.566926325159604 5.65972084551915 2.28139356208325 0.0349263957210611 0.0825532989770535 -4.87495239616942
"FXYD5" 0.566709612387716 5.06917405069038 4.15423746679655 0.000596656186607237 0.00386213457926277 -0.798950472476584
"MON2" -0.566500898950658 6.25698718483167 -6.99319952883021 1.58035726112084e-06 4.39194183741083e-05 5.03971588910665
"POMK" -0.566431594731533 9.00524760209755 -3.86898193247561 0.00112582369152804 0.00627030843328554 -1.51939154970315
"NCOR1" 0.566390724560959 7.84242357031765 5.8265034062658 1.61562855178858e-05 0.000255823509348616 2.69431151990208
"NPB" -0.566307461485901 0.763217454308548 -5.81889948413358 1.64125572526201e-05 0.000259504207126332 2.62967509195978
"CGAS" -0.566129268539799 4.60321840389426 -5.1252526165261 7.10104444268686e-05 0.000784571786598688 1.29363353350819
"ARMCX5-GPRASP2" -0.566092621680755 0.8430038460063 -5.74625290928612 1.90823970373449e-05 0.000289128836334959 2.48998846177375
"KLC1" -0.566072911097504 5.58529427786967 -4.5738821127604 0.000235798377760954 0.0019490041937237 -0.0204008002286269
"SESN1" -0.565720204983277 3.94998543107495 -4.91689686886672 0.000111399026167826 0.00111082357876678 0.857618087311872
"PYCR1-AS1" 0.565687106342436 1.06512383325679 2.92179370607517 0.00911118833537035 0.0301053338566954 -3.66976803569986
"ESRRA" -0.565504607068205 5.73840140078243 -2.68544141166849 0.0151180056339922 0.0438005455129256 -4.06949319842687
"CYP27C1" -0.565416047279053 3.55949836785721 -3.7331988865119 0.00152346358524396 0.00788437638843119 -1.67792541584066
"SMARCA5-AS1" -0.565412756080047 1.53276664444216 -6.17609658635174 7.89926648416981e-06 0.000145608475598216 3.46963803576862
"MYOSLID" 0.565379134919878 2.27777818541623 2.43705117804184 0.025422151044412 0.0648136937696756 -4.51321679714861
"STARD8" -0.565150770040898 5.245463768711 -2.93549738058722 0.00884500179688364 0.0295031995025262 -3.60787317580508
"CETN2" 0.565063789731022 4.45128918309865 2.81503804987072 0.0114668406496496 0.0356228154492081 -3.63636923590005
"PARP3" 0.564918157513545 3.93940260653346 5.22789285750881 5.69760348339337e-05 0.000667416046753627 1.61772537305389
"FAM72B" 0.564817400102072 3.9473771625347 2.55627515222137 0.0198452088429006 0.0539270903303965 -4.16482586260188
"GID8" -0.564731052268357 7.62298493769195 -5.25142493541633 5.41796634806153e-05 0.000644359447552209 1.463098671176
"AEBP2" -0.564518807387229 6.65699698045432 -4.52508135625987 0.000262540510508417 0.00212021532868764 -0.141765515838444
"MRPL52" -0.564503406029696 4.35656913604881 -3.03273898627242 0.00716112891029379 0.025238867146147 -3.17600403474738
"SAMD4B" 0.564333098547132 7.23752703570996 3.5524695435675 0.00227753420136775 0.0105490891112671 -2.29548851305059
"SLC52A2" -0.564264444988607 7.00427610391715 -3.98137716397823 0.000876485895002595 0.00522343399352203 -1.34041609085614
"FAM120C" -0.564028659676322 3.48450278763094 -2.51207938056761 0.0217623265234861 0.0578996664095146 -4.24963138958521
"RFX3" -0.56398251767342 3.75364268474807 -4.52167455148592 0.000264518484531373 0.00213298621057348 0.0315047985335166
"AGGF1" -0.563753613694507 5.24043339730387 -4.06506962272434 0.000727508908537581 0.00449290365624059 -1.13219276245693
"BCL7B" 0.563742860361097 5.71043250328697 5.13467053130395 6.95868986988979e-05 0.000772762155377975 1.23647221254244
"ERGIC1" 0.563701382574453 6.30659055265831 3.75987752120377 0.00143557869362494 0.00753333058205689 -1.81997704069944
"PHF13" -0.563665225950805 6.62837532470527 -4.29555660845131 0.000436015931586694 0.00306646711343153 -0.654295156705422
"SNX13" -0.563648021438374 6.02755342438393 -3.82039216694766 0.00125453457286208 0.0068232149958859 -1.71151727020735
"ANKRD20A8P" 0.563618432045594 5.49702891573098 1.31229323142261 0.20592192081368 0.317345226389056 -6.40327376797933
"NFASC" 0.563566607118841 6.31544343766626 3.8892857647 0.00107603451891403 0.00608951690859713 -1.55810136051432
"MRPL20-AS1" 0.563422034577225 4.04198645908803 3.86667896046081 0.00113161468149033 0.00629290982141686 -1.43213190868224
"GUCY1A2" -0.563320545333084 4.8668216635522 -2.3702190579414 0.0291609858751428 0.0717110113146288 -4.71273098538325
"TMEM250" -0.563086232397836 5.04914032553771 -2.97870607254148 0.0080540806535804 0.0275223195232449 -3.45400236468879
"LINC02912" 0.562926766556908 3.14883176304365 2.15829670861939 0.044668583050123 0.0991083637146097 -4.94774297894077
"BCL3" -0.562625650305661 3.22892116353425 -1.90053287317317 0.0735124923315891 0.144772847184378 -5.32515093607926
"KCNK6" 0.562603693163184 3.29764632016 4.25462837402676 0.00047743719347219 0.00328151469128457 -0.520211461973889
"BCKDHA" 0.562510987845097 2.26765042977492 2.57599846320746 0.0190422244994237 0.0523085873036942 -4.24125963382166
"FOXC1" -0.562436600924112 4.03768781078574 -2.71457621332712 0.0142111317953171 0.0416956826765914 -3.95497442129901
"WRAP53" 0.562410051634503 4.38492876712267 5.45108583479971 3.54383240440194e-05 0.000466826000163903 2.07565671382084
"PSMB8" -0.56231325636849 3.53629853343779 -3.15841156665717 0.00544079034734471 0.020410458004123 -2.94385249426212
"CD83" -0.562291685770787 3.54653147296009 -1.80794353856076 0.0873675674284892 0.16503941036344 -5.51057127623483
"CRAMP1" -0.562251961885416 6.10754511126907 -2.54276166357224 0.0204137613737138 0.0551146261227356 -4.41775055154146
"USP39" 0.562214727704679 6.4967262844005 5.06532059499912 8.07944423535687e-05 0.000866313636810804 1.06833468692799
"CALB2" 0.562126534898543 4.92880580185934 3.21162811275276 0.00484066323726121 0.0187066992929137 -2.87436828002759
"GNAI1" -0.562047208020718 5.21063613799683 -3.80417783625223 0.00130067888485823 0.00700078842472605 -1.70428771823476
"ULBP3" 0.561855835996726 4.5482785608614 3.08825173083325 0.00634418879415626 0.0229537006720486 -3.12365047267217
"AGO2" -0.561534896429585 9.83857216074088 -3.93033666992291 0.000982001859294576 0.00569644742021039 -1.37014491909145
"TUBD1" -0.561451507879399 4.50320181462399 -3.81845241286094 0.00125996761385807 0.00684685604743288 -1.5692093206216
"UBTD2" -0.561381029371818 5.88655334791581 -3.71286904297379 0.00159401801758253 0.00816803023685048 -1.94705452168167
"MTX2" -0.561126190888948 4.44469580110447 -4.56741228486559 0.000239178464681857 0.00197096081259013 0.118681199066291
"ITPR3" 0.561067783866212 7.70268216204074 3.58008162658941 0.00214196419571091 0.0100933181631563 -2.2290254871998
"FEM1C" -0.560849877567439 6.33536081751846 -5.20220970261946 6.01971102778351e-05 0.000694689956956288 1.33613500307734
"ERVMER34-1" 0.560760390396753 3.71339051729397 4.35014011438677 0.000386361347196985 0.00282674312717525 -0.320776310053741
"SMPD1" 0.560332771676598 4.18024077369214 3.86960572959425 0.00112426021828281 0.00626480348745421 -1.38884923268184
"SLC9A1" 0.560298053845838 4.90015850769817 3.63568864169778 0.00189278792545281 0.00922055619897167 -2.00837078512084
"TTBK2" -0.559330439796939 5.52526622616551 -3.59952871365118 0.00205132028885437 0.00977135252592019 -2.19716165202608
"LINC00662" -0.559248254912212 6.56396444980089 -2.33624157118353 0.0312529458608139 0.0757272224661269 -4.8152107626986
"GNB4" -0.559084182963185 7.05908021302708 -4.3542553471896 0.000382857873414463 0.00280676559419728 -0.524396494254884
"C17orf49" 0.559076587298186 1.7246823060553 3.17169368232252 0.00528452030744405 0.0199064883227163 -3.10759506578624
"ZSWIM6" -0.559044941672287 6.20022116741169 -2.86862207182713 0.010219239983796 0.0326955654577015 -3.76100089513349
"CHST14" -0.55899384864776 5.00216346718383 -2.96752694538392 0.00825187626332145 0.0279595755074319 -3.43428606159452
"AFAP1" -0.558932459045047 5.30303323774012 -3.96139972112507 0.000916359127767537 0.0054044493973727 -1.38264472081257
"MGST1" 0.558825529136793 3.32792574059649 2.89469275782563 0.00966060114286335 0.031406323142451 -3.48928199642941
"UNC50" -0.558674179996917 4.66956011492086 -4.15018135750626 0.000602058905453623 0.00388786586604136 -0.820365667837629
"SEC31A" 0.558378352439339 7.70361632544098 5.71047267506727 2.05578126052963e-05 0.00030553453004379 2.42961215883202
"SMTN" 0.558053642406819 7.01572613862668 3.43563627137316 0.00295170670960704 0.0128162187702109 -2.55566532518083
"TRIAP1" -0.558046764034482 4.60424791991811 -4.58011376755975 0.000232588547953185 0.00192759945434499 0.189506664683051
"PPDPF" 0.557827287454582 4.88774941243545 1.94171293455671 0.0680022563723672 0.137061347071335 -5.26507892879975
"QKI" -0.557531760827693 7.93583500676873 -3.42405010816464 0.00302846924126449 0.0130661956096378 -2.55345939531514
"CEP68" -0.557526605487152 5.63452237409408 -3.7434414420952 0.00148910521459243 0.0077396527708826 -1.86131605454937
"FEM1B" -0.557353277661731 7.82012870680426 -3.47511990846105 0.00270427555331941 0.0120069820942237 -2.43749214949879
"ACTR2" -0.557346950118419 7.46370754983921 -4.34215833091826 0.000393249246588845 0.00286559016209958 -0.554694141364583
"DBF4" 0.557056725995789 6.11124488481908 3.42358148018932 0.00303161521698506 0.0130745907259839 -2.56587641937767
"ANKMY1" 0.556952695046398 3.57590687303714 4.6991891044125 0.000179097107895262 0.00157472469201855 0.449858678817787
"TAOK1" -0.556899962274876 8.31511189425799 -4.84789344076155 0.000129432778187751 0.00123473202680344 0.62409926157531
"ISCA1" 0.55682878602203 5.10009985773097 2.68966313448006 0.0149832557371195 0.0434809770911506 -3.97585738684256
"SLC35F6" 0.55670931458822 7.00389730344537 4.26952053513418 0.000461924712252482 0.00320318766090295 -0.715438648919034
"UBR4" 0.556703673693802 9.66820525770846 2.87939976940224 0.00998461689026527 0.0321526504293674 -3.64055069252579
"PDE7A" -0.556609906080836 5.54903658089345 -3.93262875821714 0.00097700111605128 0.0056781248168953 -1.44985794877189
"ANKRD28" -0.556450807334628 7.47074908358778 -4.8735524936776 0.000122402793334237 0.00118319079909776 0.639366654856611
"RPS19" -0.556400511076006 8.74850802772217 -2.38049748946214 0.0285543458344414 0.0705376515919285 -4.73097738476885
"CASKIN1" 0.556112813301484 2.75042378038454 3.95923662879274 0.000920784185502668 0.00541365606444489 -1.16165148995515
"KAT2A" 0.556008099934888 5.65437207234897 2.99249259219473 0.00781647735472459 0.0269726652842476 -3.43623701798084
"MTLN" -0.555733915000006 4.39024129811661 -2.7921861134636 0.0120423675045445 0.0369548032660586 -3.66638469223829
"AADAT" 0.555484082547321 3.81219666813496 5.1494950799125 6.74049779924982e-05 0.000754686362024949 1.44134758228145
"BCL2" -0.555445173905715 4.59997715562532 -4.49662785171896 0.000279532018171571 0.0022252755662404 -0.177258462887099
"RPL4" 0.555371985765623 10.4318168332381 4.66832943837563 0.000191627554182 0.00165419221494351 0.220571080918005
"ABR" 0.555328657795175 5.30457871275472 3.70155609963722 0.00163467991010745 0.00832548057069218 -1.92520379560098
"CSMD1" -0.555255045741116 5.6255625199377 -4.92019868436332 0.000110603308538669 0.00110643934180006 0.730004585684958
"CTNS" 0.555198780627374 4.38995793053311 4.73407432376612 0.000165931159727592 0.00148047015075544 0.502085067310417
"PLEKHM1" 0.55513025579983 3.93544319805251 1.55937880776047 0.136328102107029 0.232528314444022 -5.89302427123633
"TTYH2" 0.555055328458573 4.54077010745503 3.33470469547217 0.00369043574012979 0.0151883668126082 -2.60160151325655
"SIPA1L3" 0.555027150866103 6.02205985225572 2.56681197816457 0.0194123234917697 0.0530817901905972 -4.36930120262234
"TMEM128" -0.554736001569375 2.94817183970926 -3.85852758068754 0.0011523523755558 0.00638216918114127 -1.42949130267585
"CUL9" -0.554707225689631 6.05363238114003 -3.11169618424585 0.00602712599551385 0.0220778448537754 -3.24801232958602
"MPP1" 0.554655064333919 4.42518735419904 3.90858218798942 0.00103076000820471 0.00590073543320129 -1.32727337604463
"NUB1" 0.554524471699464 4.24103651989717 4.36739080587577 0.000371888500147469 0.00274668021736035 -0.329755592881981
"PI4KA" 0.554509553405574 7.58442566785326 4.761593989249 0.000156242577542647 0.00140437841563498 0.381163910955139
"RAB13" 0.554392330957309 3.73789052294643 3.43225265153658 0.00297392351224538 0.012892130020852 -2.33567404652623
